"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000099992","ENSG00000099992",0.0869190657391889,19.5105952973793,2.29612038509546,10.4894047026207,0.0203290898265773,0.568527310731951,0.707121415754509
"ENSG00000099995","ENSG00000099995",0.0938356533886787,21.6494624484026,5.87773422495826,8.35053755159737,0.0867667599226133,0.0793279920000218,0.275038440821851
"ENSG00000099998","ENSG00000099998",0.0942505719462168,15.69451801907,1.91732707481206,14.30548198093,0.0167440033775823,0.628860302651939,0.75138536100487
"ENSG00000099999","ENSG00000099999",0.12310130976076,16.6592874265097,3.38730056315637,13.3407125734903,0.0595475295540575,0.18203414164454,0.388696127835821
"ENSG00000100003","ENSG00000100003",0.0471423763931243,19.2751333743559,4.28228516731719,10.7248666256441,0.0139138899798672,0.680588442871536,0.787778708402025
"ENSG00000100014","ENSG00000100014",0.0794463799297428,17.6066763823389,3.96062346195109,12.3933236176611,0.0524072301165752,0.225194425280856,0.42818239513551
"ENSG00000100023","ENSG00000100023",0.102250279349831,22.799834715924,4.55477037579679,7.20016528407603,0.11557476260062,0.0318269922352098,0.197192634383738
"ENSG00000100024","ENSG00000100024",0.236190393926925,3.93358346258843,1.40054691585156,2.06641653741157,0.152902324479498,0.00930028684167372,0.140475251751217
"ENSG00000100027","ENSG00000100027",0.061260734607267,20.9200117261389,7.13788266804982,9.07998827386109,0.0582602896999962,0.189170811902013,0.395018489770676
"ENSG00000100028","ENSG00000100028",0.02181849335813,13.872487420886,5.43074061360045,16.127512579114,0.00725716910768548,0.819003315679069,0.881136137305224
