"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000198933","ENSG00000198933",0.189553799895612,11.6107884058169,3.39569151460002,-5.61078840581686,0.0359375366789147,0.361464008919978,0.589431258030343
"ENSG00000198934","ENSG00000198934",0.0355876297425195,1.62577970643679,5.53466615290122,4.37422029356321,0.0120409080010702,0.715815463075737,0.8308814519823
"ENSG00000198937","ENSG00000198937",0.05484517636492,6.85064705295922,1.84905255178345,-0.850647052959221,0.0125076035005608,0.706483242784613,0.826000760983982
"ENSG00000198938","ENSG00000198938",0.321881037845045,17.5901948602333,10.5215303608182,12.4098051397667,0.279802369947525,8.09692590514333e-05,0.00563011648984458
"ENSG00000198939","ENSG00000198939",0.0823547764442036,9.09764777057515,3.08361266801565,-3.09764777057515,0.0414032269975945,0.308097023654754,0.549137004142236
"ENSG00000198944","ENSG00000198944",0.100538752610909,1.7957984753468,8.21486010096659,4.2042015246532,0.034859083122832,0.373034825578857,0.598535882284313
"ENSG00000198945","ENSG00000198945",0.113494064761831,12.596121914271,3.80978483698814,17.403878085729,0.05491294419625,0.206630779527061,0.4630741226035
"ENSG00000198947","ENSG00000198947",0.119458180847743,14.333287774622,7.49114751098541,15.666712225378,0.0751493603249535,0.111919750178067,0.353745451087849
"ENSG00000198948","ENSG00000198948",0.114857132226777,17.2535789369247,7.02783508664585,12.7464210630753,0.213988610847457,0.000989388954163894,0.0305146660568333
"ENSG00000198951","ENSG00000198951",0.111884557836672,8.6773821658248,3.75394255852186,-2.6773821658248,0.112462472297029,0.0343207021289214,0.21301067353699
"ENSG00000198952","ENSG00000198952",0.0349466912265913,5.36147420407937,6.4996180175623,0.638525795920634,0.0226844905756026,0.529547719078052,0.711340569365801
"ENSG00000198954","ENSG00000198954",0.0807316953728696,17.9674393998046,5.93423879025634,12.0325606001954,0.164135421734703,0.00593538881210109,0.0880827787894577
"ENSG00000198959","ENSG00000198959",0.0857491393364712,5.47940483001766,4.08692138391568,0.520595169982345,0.00902703346825584,0.77885288227754,0.871010700708687
"ENSG00000198960","ENSG00000198960",0.0998977759038512,9.19693617838366,2.42091476442981,-3.19693617838367,0.0599922659519997,0.177435838786132,0.430621539296543
"ENSG00000198961","ENSG00000198961",0.0804765871692586,12.7857759048701,9.98115632327912,17.2142240951299,0.0451903898265686,0.275717009670043,0.523532264119334
"ENSG00000198963","ENSG00000198963",0.0954198916517882,23.5213896083708,5.82061163589479,6.47861039162923,0.0911753680680761,0.0679116382638888,0.286405891220197
"ENSG00000198964","ENSG00000198964",0.0146879840931334,21.5739108159061,6.45949930026033,8.42608918409394,0.00558636797290157,0.857091929596822,0.916647082511461
"ENSG00000199390","ENSG00000199390",0.117754060679337,18.5254900951826,1.1009368429375,11.4745099048174,0.0525841493997438,0.221446492190132,0.477349894730814
"ENSG00000199568","ENSG00000199568",0.551137587811786,3.75326077448154,2.97745072589691,2.24673922551846,0.185087217953275,0.00282232444659059,0.0582318085682822
"ENSG00000199883","ENSG00000199883",0.383355334091869,20.2071287058797,1.45423956285866,9.79287129412026,0.256659877199846,0.000196444129907936,0.0109508673145042
"ENSG00000200087","ENSG00000200087",0.377831028077586,4.34162088207663,7.80465675053062,1.65837911792337,0.272442364323387,0.000106123491642074,0.00692286436967231
"ENSG00000200156","ENSG00000200156",0.781224841566108,4.2333621219525,3.94201052312412,1.7666378780475,0.363726848294556,6.74472298733964e-06,0.00132559747943483
"ENSG00000200312","ENSG00000200312",0.529332958118177,4.19505024498003,3.50129733274148,1.80494975501997,0.480330560664649,1.46624412766805e-06,0.000977283585963095
"ENSG00000200314","ENSG00000200314",0.890445452998758,3.65814569408749,1.44146586571242,2.34185430591251,0.30818834643085,2.75328063977787e-05,0.00287807430665017
"ENSG00000200488","ENSG00000200488",0.455006692847518,4.09571430190454,6.15534110541414,1.90428569809546,0.358717463786196,7.85255188384681e-06,0.00147075147075659
"ENSG00000200503","ENSG00000200503",0.653457930507489,6.12346271414275,2.90342772854497,-0.123462714142754,0.0952184710668202,0.0597504582827479,0.270198975066232
"ENSG00000200680","ENSG00000200680",0.249916341468192,6.60428698590942,1.04119414311416,-0.604286985909422,0.0344860979962023,0.377107204602312,0.601879588397027
"ENSG00000200792","ENSG00000200792",0.590407450187475,5.24052951670285,2.69277177404099,0.759470483297153,0.269122602104974,0.000120981432136014,0.00751273018479642
"ENSG00000200795","ENSG00000200795",0.422034355113279,4.55359385339904,5.41469045263942,1.44640614660096,0.129566620931345,0.0195046636338222,0.160411208962711
"ENSG00000200959","ENSG00000200959",0.308244143793012,3.79258283122243,2.96651477840903,2.20741716877757,0.107033453764074,0.0409259038417551,0.230659597755186
"ENSG00000201098","ENSG00000201098",0.871458633464596,3.91510015953892,6.52875599031095,2.08489984046108,0.420708079490226,3.09540426957078e-06,0.000988594738594167
"ENSG00000201185","ENSG00000201185",0.791931057332398,3.82878803935592,1.35171490225935,2.17121196064408,0.357359508448795,7.98288469516795e-06,0.00147075147075659
"ENSG00000201229","ENSG00000201229",0.580365641406146,4.34334754931743,2.83994963170371,1.65665245068257,0.25711140457338,0.000192990310407093,0.0107975965640173
"ENSG00000201428","ENSG00000201428",0.497505246711251,2.97237694606385,3.24628151218634,3.02762305393615,0.376908290292867,5.11556284554793e-06,0.00120648582188077
"ENSG00000201448","ENSG00000201448",0.491910301148733,4.41093896707999,1.34655537489107,1.58906103292001,0.31251821229077,2.4078986896936e-05,0.00273430273429651
