"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000115808","ENSG00000115808",0.100701881216921,22.4191518963679,7.56707627579094,7.58084810363205,0.0338992404532922,0.404930913835023,0.6406053731791
"ENSG00000115816","ENSG00000115816",0.0499400756753452,14.7435864527239,5.93586087273389,15.2564135472761,0.0328812610655683,0.416257486805432,0.645546512162597
"ENSG00000115825","ENSG00000115825",0.0226575641860317,10.8747479913313,5.33817643979482,-4.87474799133132,0.00454673422927432,0.882894502757516,0.933239517842703
"ENSG00000115827","ENSG00000115827",0.0693914133750103,15.794017600175,5.51549805513018,14.2059823998249,0.183727456855059,0.00647868113621541,0.131226854617131
"ENSG00000115828","ENSG00000115828",0.357363108092368,12.573023224661,2.7783778579662,17.426976775339,0.106338103095491,0.0542400521852576,0.302155542351621
"ENSG00000115839","ENSG00000115839",0.0767663389669496,13.1859858974977,7.18932065569154,16.8140141025023,0.0843693349120362,0.101687125659728,0.377745225455427
"ENSG00000115840","ENSG00000115840",0.0483015722010584,10.014163928928,6.89127388787165,-4.01416392892801,0.0279886476994973,0.474444049101583,0.686866302080203
"ENSG00000115841","ENSG00000115841",0.0843847550829668,19.6477766483645,4.21124110588748,10.3522233516355,0.0537431831402545,0.23649113443634,0.520592919429795
"ENSG00000115866","ENSG00000115866",0.0778435367322184,11.8867826200712,6.46491852818317,-5.88678262007124,0.155248040491885,0.0135948526359485,0.17153011597456
"ENSG00000115875","ENSG00000115875",0.0298230939573229,13.9276687042145,6.72135110670095,16.0723312957855,0.0125416969791672,0.713262764632628,0.83433780897162
"ENSG00000115896","ENSG00000115896",0.128810263970338,17.2505273697392,6.59556795126603,12.7494726302608,0.14189802808922,0.0194419735515626,0.194792470755894
"ENSG00000115902","ENSG00000115902",0.0643225038677852,5.10723236354095,7.3445305721785,0.892767636459047,0.0483615415434514,0.274230563956591,0.551127434639745
